trips,mmsi,time,lat,lon,sog,cog,vessel_type,flag
27.0,367345160.0,2020-06-13 20:14:01,37.8148,-122.5394,3.6,299.6,30.0,United States of America
27.0,367345160.0,2020-06-18 13:38:51,37.8015,-122.8994,7.1,145.6,30.0,United States of America
27.0,367345160.0,2020-06-18 15:44:21,37.6196,-122.7668,3.3,178.5,30.0,United States of America
27.0,367345160.0,2020-06-19 13:37:08,37.6225,-122.8986,3.1,107.4,30.0,United States of America
27.0,367345160.0,2020-06-19 14:19:08,37.61,-122.8554,3.3,101.0,30.0,United States of America
27.0,367345160.0,2020-06-19 14:20:37,37.6102,-122.8537,3.0,64.1,30.0,United States of America
27.0,367345160.0,2020-06-19 14:39:09,37.6264,-122.8625,3.4,329.3,30.0,United States of America
27.0,367345160.0,2020-06-28 00:11:21,37.936,-122.8982,7.5,110.2,30.0,United States of America
27.0,367345160.0,2020-06-28 03:00:21,37.8138,-122.5333,7.0,116.9,30.0,United States of America
27.0,367345160.0,2020-06-28 03:01:26,37.813,-122.5308,7.0,108.4,30.0,United States of America
27.0,367345160.0,2020-06-28 03:56:51,37.8126,-122.4225,5.6,91.5,30.0,United States of America
27.0,367345160.0,2020-06-28 03:58:22,37.8122,-122.4194,5.6,139.1,30.0,United States of America
27.0,367345160.0,2020-06-30 23:59:32,37.8099,-122.4207,0.0,360.0,30.0,United States of America
28.0,367355870.0,2020-06-27 03:39:59,37.7717,-122.8997,6.3,134.2,30.0,United States of America
28.0,367355870.0,2020-06-27 04:44:59,37.6952,-122.7872,6.9,127.4,30.0,United States of America
28.0,367355870.0,2020-06-27 04:48:00,37.6917,-122.7821,6.5,126.5,30.0,United States of America
28.0,367355870.0,2020-06-27 06:00:00,37.6008,-122.6665,6.0,133.6,30.0,United States of America
29.0,367358950.0,2020-04-30 22:19:54,37.7418,-122.891,8.5,147.1,30.0,United States of America
29.0,367358950.0,2020-06-22 05:29:10,37.8096,-122.4191,0.9,119.4,30.0,United States of America
29.0,367358950.0,2020-06-22 05:30:41,37.8099,-122.4188,0.8,15.3,30.0,United States of America
29.0,367358950.0,2020-06-22 18:24:19,37.8108,-122.4202,5.8,312.0,30.0,United States of America
29.0,367358950.0,2020-06-22 18:25:50,37.8121,-122.4192,4.9,11.2,30.0,United States of America
29.0,367358950.0,2020-06-22 20:39:22,37.8475,-122.6824,8.3,301.4,30.0,United States of America
30.0,367420820.0,2020-06-19 19:54:14,37.6015,-122.7918,6.7,331.2,30.0,United States of America
30.0,367420820.0,2020-06-19 20:21:46,37.6485,-122.833,8.0,325.8,30.0,United States of America
30.0,367420820.0,2020-06-19 20:23:14,37.6509,-122.8353,7.5,313.3,30.0,United States of America
30.0,367420820.0,2020-06-19 20:51:44,37.6911,-122.8852,7.2,307.9,30.0,United States of America
30.0,367420820.0,2020-06-19 20:53:13,37.6931,-122.8878,6.5,316.3,30.0,United States of America
30.0,367420820.0,2020-06-19 21:04:15,37.7131,-122.8995,8.2,331.6,30.0,United States of America
31.0,367445430.0,2020-04-30 21:00:34,37.8857,-122.8992,7.5,134.4,30.0,United States of America
31.0,367445430.0,2020-04-30 23:51:40,37.6036,-122.5984,8.5,137.0,30.0,United States of America
31.0,367445430.0,2020-04-30 23:53:03,37.601,-122.5964,9.3,161.4,30.0,United States of America
31.0,367445430.0,2020-06-14 13:33:11,37.6099,-122.8994,6.9,298.3,30.0,United States of America
31.0,367445430.0,2020-06-17 22:00:26,37.9281,-122.8999,3.4,146.1,30.0,United States of America
31.0,367445430.0,2020-06-18 00:21:56,37.6023,-122.7872,8.6,182.1,30.0,United States of America
31.0,367445430.0,2020-06-27 00:01:54,37.6013,-122.6427,8.3,319.6,30.0,United States of America
31.0,367445430.0,2020-06-27 02:25:24,37.8391,-122.8981,7.8,313.5,30.0,United States of America
32.0,367448230.0,2020-05-29 22:38:38,37.6367,-122.8186,7.5,353.9,30.0,United States of America
32.0,367448230.0,2020-05-29 23:20:07,37.7222,-122.8435,8.4,345.7,30.0,United States of America
32.0,367448230.0,2020-05-29 23:21:35,37.7253,-122.8444,8.1,349.0,30.0,United States of America
32.0,367448230.0,2020-05-30 00:46:02,37.8938,-122.8998,7.2,342.5,30.0,United States of America
33.0,367455570.0,2020-05-02 14:33:48,37.629,-122.783,9.2,150.8,30.0,United States of America
33.0,367455570.0,2020-05-02 14:38:49,37.6174,-122.7749,9.1,150.2,30.0,United States of America
33.0,367455570.0,2020-05-02 14:40:18,37.614,-122.7724,9.5,148.4,30.0,United States of America
33.0,367455570.0,2020-05-02 14:41:19,37.6118,-122.7708,9.6,150.5,30.0,United States of America
33.0,367455570.0,2020-05-02 14:42:49,37.6083,-122.7683,9.3,153.5,30.0,United States of America
33.0,367455570.0,2020-05-02 14:43:52,37.6059,-122.7666,9.4,147.0,30.0,United States of America
33.0,367455570.0,2020-05-02 14:45:24,37.6025,-122.7642,9.3,154.9,30.0,United States of America
34.0,367460130.0,2020-05-19 00:09:45,37.6001,-122.6157,6.1,10.6,30.0,United States of America
34.0,367460130.0,2020-05-19 00:22:14,37.6003,-122.6068,5.0,154.5,30.0,United States of America
34.0,367460130.0,2020-05-24 15:08:09,37.6016,-122.6946,6.0,32.2,30.0,United States of America
34.0,367460130.0,2020-05-24 19:30:42,37.9214,-122.7871,3.2,342.0,30.0,United States of America
34.0,367460130.0,2020-05-24 19:32:39,37.9224,-122.7883,2.7,244.8,30.0,United States of America
34.0,367460130.0,2020-05-25 00:38:24,37.6044,-122.5773,5.6,180.0,30.0,United States of America
34.0,367460130.0,2020-05-25 00:39:55,37.6018,-122.5772,6.4,179.4,30.0,United States of America
34.0,367460130.0,2020-06-04 20:23:10,37.6319,-122.8994,4.3,21.2,30.0,United States of America
34.0,367460130.0,2020-06-05 00:26:39,37.8887,-122.6669,5.1,338.1,30.0,United States of America
34.0,367460130.0,2020-06-05 00:28:09,37.8907,-122.6679,4.7,328.4,30.0,United States of America
34.0,367460130.0,2020-06-05 10:34:24,37.8939,-122.6733,0.4,137.3,30.0,United States of America
34.0,367460130.0,2020-06-05 10:37:22,37.8939,-122.6733,0.2,85.7,30.0,United States of America
34.0,367460130.0,2020-06-05 17:04:21,37.6037,-122.7234,5.5,161.5,30.0,United States of America
34.0,367460130.0,2020-06-05 17:06:19,37.6008,-122.7219,6.0,158.7,30.0,United States of America
34.0,367460130.0,2020-06-19 15:57:22,37.6009,-122.8737,5.1,143.3,30.0,United States of America
34.0,367460130.0,2020-06-27 01:17:24,37.6013,-122.5908,6.5,349.6,30.0,United States of America
34.0,367460130.0,2020-06-27 05:25:24,37.9593,-122.898,6.6,312.7,30.0,United States of America
34.0,367460130.0,2020-06-27 05:26:26,37.9605,-122.8999,6.8,305.4,30.0,United States of America
34.0,367460130.0,2020-06-28 02:59:33,37.9502,-122.8996,5.4,116.3,30.0,United States of America
34.0,367460130.0,2020-06-28 19:38:10,37.8126,-122.4212,5.1,98.6,30.0,United States of America
34.0,367460130.0,2020-06-28 19:41:38,37.8114,-122.4208,1.1,216.1,30.0,United States of America
34.0,367460130.0,2020-06-30 18:00:12,37.602,-122.5401,4.7,187.9,30.0,United States of America
35.0,367463540.0,2020-06-16 17:51:40,37.803,-122.8659,8.5,143.0,30.0,United States of America
35.0,367463540.0,2020-06-16 18:45:35,37.7156,-122.7774,6.9,137.9,30.0,United States of America
35.0,367463540.0,2020-06-16 18:47:03,37.7132,-122.775,7.7,138.7,30.0,United States of America
35.0,367463540.0,2020-06-16 19:56:30,37.6021,-122.655,8.3,141.2,30.0,United States of America
36.0,367508140.0,2020-04-30 05:39:32,37.8514,-122.899,7.7,139.5,30.0,United States of America
36.0,367508140.0,2020-04-30 08:08:02,37.6031,-122.6638,7.8,142.5,30.0,United States of America
36.0,367508140.0,2020-04-30 08:09:08,37.6014,-122.6617,7.8,142.4,30.0,United States of America
36.0,367508140.0,2020-05-31 02:36:19,37.6021,-122.7366,8.6,311.7,30.0,United States of America
36.0,367508140.0,2020-05-31 04:00:17,37.7404,-122.8978,8.3,315.5,30.0,United States of America
37.0,367509430.0,2020-06-30 00:42:44,38.0036,-122.8979,7.0,112.5,30.0,United States of America
37.0,367509430.0,2020-06-30 03:21:14,37.8638,-122.6798,9.0,51.4,30.0,United States of America
37.0,367509430.0,2020-06-30 03:22:17,37.8655,-122.6777,8.4,42.8,30.0,United States of America
37.0,367509430.0,2020-06-30 12:53:50,37.8576,-122.6962,4.1,331.9,30.0,United States of America
38.0,367535010.0,2020-04-28 15:17:19,37.9335,-122.8907,102.3,360.0,30.0,United States of America
38.0,367535010.0,2020-04-28 21:01:22,38.0585,-122.208,102.3,360.0,30.0,United States of America
38.0,367535010.0,2020-04-28 21:04:24,38.0572,-122.2009,102.3,360.0,30.0,United States of America
38.0,367535010.0,2020-05-07 12:49:18,38.0626,-122.231,102.3,360.0,30.0,United States of America
38.0,367535010.0,2020-05-07 17:22:09,37.9302,-122.8782,102.3,360.0,30.0,United States of America
39.0,367548360.0,2020-05-03 12:48:44,37.8169,-122.8999,8.4,149.9,30.0,United States of America
39.0,367548360.0,2020-05-03 13:08:14,37.7782,-122.8704,8.5,148.4,30.0,United States of America
39.0,367548360.0,2020-05-03 13:09:47,37.7751,-122.868,9.4,142.9,30.0,United States of America
39.0,367548360.0,2020-05-03 13:48:15,37.697,-122.8086,8.7,155.7,30.0,United States of America
39.0,367548360.0,2020-05-03 13:49:16,37.6948,-122.807,8.5,141.3,30.0,United States of America
39.0,367548360.0,2020-05-03 14:19:15,37.6347,-122.7614,8.7,153.1,30.0,United States of America
39.0,367548360.0,2020-05-03 14:20:44,37.6317,-122.7592,8.4,146.0,30.0,United States of America
39.0,367548360.0,2020-05-03 14:35:14,37.6021,-122.7365,8.0,143.9,30.0,United States of America
40.0,367549080.0,2020-04-06 19:52:52,37.7309,-122.8983,8.8,158.6,30.0,United States of America
40.0,367549080.0,2020-04-06 20:34:52,37.6453,-122.8378,8.5,147.9,30.0,United States of America
40.0,367549080.0,2020-04-06 20:36:51,37.6413,-122.8351,8.6,146.1,30.0,United States of America
40.0,367549080.0,2020-04-06 20:39:52,37.6356,-122.8304,8.2,113.4,30.0,United States of America
40.0,367549080.0,2020-04-06 20:43:21,37.6318,-122.8218,8.7,136.4,30.0,United States of America
40.0,367549080.0,2020-04-06 20:58:51,37.6001,-122.8002,8.7,150.1,30.0,United States of America
41.0,367554440.0,2020-05-02 03:50:25,37.6001,-122.5832,6.8,342.7,30.0,United States of America
41.0,367554440.0,2020-05-02 05:27:54,37.7713,-122.6376,6.5,334.9,30.0,United States of America
41.0,367554440.0,2020-05-02 05:28:56,37.7727,-122.6389,6.8,306.9,30.0,United States of America
41.0,367554440.0,2020-05-02 07:43:56,37.9027,-122.8971,6.8,305.5,30.0,United States of America
42.0,367554590.0,2020-04-23 08:53:07,37.8684,-122.8989,10.5,141.4,30.0,United States of America
42.0,367554590.0,2020-04-23 09:47:07,37.7731,-122.7973,8.5,140.6,30.0,United States of America
42.0,367554590.0,2020-04-23 09:49:05,37.7697,-122.7936,7.1,147.3,30.0,United States of America
42.0,367554590.0,2020-04-23 11:24:37,37.6025,-122.6238,7.1,140.7,30.0,United States of America
43.0,367566960.0,2020-04-13 15:31:34,37.8092,-122.4181,0.0,103.3,30.0,United States of America
43.0,367566960.0,2020-04-13 16:41:59,37.811,-122.4208,3.7,340.5,30.0,United States of America
43.0,367566960.0,2020-04-13 16:43:31,37.8119,-122.4197,3.2,47.4,30.0,United States of America
43.0,367566960.0,2020-04-13 17:23:59,37.8048,-122.525,8.6,251.3,30.0,United States of America
43.0,367566960.0,2020-04-13 17:25:01,37.8039,-122.5277,8.8,246.1,30.0,United States of America
43.0,367566960.0,2020-04-14 03:23:58,37.7901,-122.7549,7.0,179.8,30.0,United States of America
43.0,367566960.0,2020-04-14 03:24:59,37.7883,-122.755,6.6,194.6,30.0,United States of America
43.0,367566960.0,2020-04-14 05:47:29,37.7854,-122.8997,2.9,270.5,30.0,United States of America
43.0,367566960.0,2020-04-14 08:41:29,37.7092,-122.8991,2.7,99.2,30.0,United States of America
43.0,367566960.0,2020-04-14 11:11:58,37.715,-122.7563,4.2,98.5,30.0,United States of America
43.0,367566960.0,2020-04-14 11:12:59,37.7146,-122.7552,3.0,188.0,30.0,United States of America
43.0,367566960.0,2020-04-14 20:16:56,37.7079,-122.8896,2.8,289.3,30.0,United States of America
43.0,367566960.0,2020-04-14 20:18:27,37.7083,-122.891,2.8,284.2,30.0,United States of America
43.0,367566960.0,2020-04-15 01:18:25,37.7595,-122.7653,6.3,99.3,30.0,United States of America
43.0,367566960.0,2020-04-15 03:04:55,37.7466,-122.5776,3.1,34.0,30.0,United States of America
43.0,367566960.0,2020-04-15 03:06:24,37.7477,-122.5771,2.7,23.8,30.0,United States of America
43.0,367566960.0,2020-04-15 06:11:24,37.6911,-122.5837,5.8,174.6,30.0,United States of America
43.0,367566960.0,2020-05-01 06:14:39,37.8137,-122.4256,3.7,278.7,30.0,United States of America
43.0,367566960.0,2020-05-01 08:36:38,37.7986,-122.6562,3.7,289.2,30.0,United States of America
43.0,367566960.0,2020-05-01 08:37:39,37.799,-122.6576,4.5,291.3,30.0,United States of America
43.0,367566960.0,2020-05-01 12:25:40,37.9576,-122.8987,4.1,320.2,30.0,United States of America
43.0,367566960.0,2020-05-01 12:27:10,37.9589,-122.8998,3.9,322.4,30.0,United States of America
43.0,367566960.0,2020-05-03 05:50:33,37.8013,-122.8977,5.5,105.8,30.0,United States of America
43.0,367566960.0,2020-05-03 08:32:36,37.7453,-122.5853,5.6,110.9,30.0,United States of America
43.0,367566960.0,2020-05-03 08:34:05,37.7442,-122.5832,5.4,148.9,30.0,United States of America
43.0,367566960.0,2020-05-03 10:55:49,37.772,-122.6102,2.0,243.4,30.0,United States of America
43.0,367566960.0,2020-05-03 10:57:19,37.7713,-122.6113,2.7,219.2,30.0,United States of America
43.0,367566960.0,2020-05-03 15:00:33,37.6007,-122.5984,2.2,200.3,30.0,United States of America
43.0,367566960.0,2020-05-03 16:15:32,37.6005,-122.589,2.9,3.4,30.0,United States of America
43.0,367566960.0,2020-05-03 20:47:34,37.7517,-122.5954,1.4,39.4,30.0,United States of America
43.0,367566960.0,2020-05-03 20:48:35,37.7519,-122.5953,1.0,12.0,30.0,United States of America
43.0,367566960.0,2020-05-03 22:58:24,37.8093,-122.4183,1.2,128.3,30.0,United States of America
43.0,367566960.0,2020-05-03 22:59:52,37.8092,-122.4181,0.3,96.0,30.0,United States of America
43.0,367566960.0,2020-05-14 09:27:01,37.8119,-122.4196,4.1,69.6,30.0,United States of America
43.0,367566960.0,2020-05-14 09:28:29,37.813,-122.4192,3.0,338.7,30.0,United States of America
43.0,367566960.0,2020-05-14 11:16:01,37.7678,-122.5767,6.1,237.2,30.0,United States of America
43.0,367566960.0,2020-05-14 11:17:31,37.7668,-122.5785,3.6,241.2,30.0,United States of America
43.0,367566960.0,2020-05-14 12:28:29,37.7293,-122.5926,3.2,320.7,30.0,United States of America
43.0,367566960.0,2020-05-14 12:30:00,37.7303,-122.5936,2.8,320.2,30.0,United States of America
43.0,367566960.0,2020-05-14 14:00:29,37.773,-122.6096,2.8,244.3,30.0,United States of America
43.0,367566960.0,2020-05-14 14:01:57,37.7724,-122.6109,2.4,224.5,30.0,United States of America
43.0,367566960.0,2020-05-14 17:30:27,37.6383,-122.5802,3.2,187.0,30.0,United States of America
43.0,367566960.0,2020-05-14 17:31:28,37.6377,-122.5798,2.9,69.8,30.0,United States of America
43.0,367566960.0,2020-05-14 20:25:58,37.7701,-122.583,2.8,326.2,30.0,United States of America
43.0,367566960.0,2020-05-14 20:27:27,37.7709,-122.5843,3.1,301.6,30.0,United States of America
43.0,367566960.0,2020-05-14 22:16:57,37.7426,-122.6037,2.8,298.3,30.0,United States of America
43.0,367566960.0,2020-05-14 22:18:27,37.7432,-122.6053,3.2,271.4,30.0,United States of America
43.0,367566960.0,2020-05-15 00:15:29,37.6016,-122.7072,5.7,209.1,30.0,United States of America
43.0,367566960.0,2020-05-16 04:13:24,37.6437,-122.8982,5.8,68.0,30.0,United States of America
43.0,367566960.0,2020-05-16 09:33:47,37.8138,-122.4205,5.2,100.4,30.0,United States of America
43.0,367566960.0,2020-05-16 09:35:17,37.8124,-122.419,4.8,192.0,30.0,United States of America
43.0,367566960.0,2020-05-28 12:21:35,37.8092,-122.4181,0.1,224.7,30.0,United States of America
43.0,367566960.0,2020-05-28 12:24:35,37.8092,-122.418,0.9,342.7,30.0,United States of America
43.0,367566960.0,2020-05-28 13:15:26,37.816,-122.4601,5.9,280.8,30.0,United States of America
43.0,367566960.0,2020-05-28 13:16:27,37.8164,-122.4624,7.2,283.8,30.0,United States of America
43.0,367566960.0,2020-05-28 17:00:27,37.6639,-122.9,5.5,244.1,30.0,United States of America
43.0,367566960.0,2020-05-29 05:39:35,37.6005,-122.8838,6.0,59.4,30.0,United States of America
43.0,367566960.0,2020-05-29 07:58:34,37.7007,-122.6168,3.6,65.4,30.0,United States of America
43.0,367566960.0,2020-05-29 07:59:35,37.7011,-122.6162,1.5,36.2,30.0,United States of America
43.0,367566960.0,2020-05-29 14:31:11,37.7699,-122.5824,2.9,337.6,30.0,United States of America
43.0,367566960.0,2020-05-29 14:32:41,37.7708,-122.5834,3.0,290.9,30.0,United States of America
43.0,367566960.0,2020-05-29 19:36:11,37.7283,-122.5919,3.5,285.4,30.0,United States of America
43.0,367566960.0,2020-05-29 19:37:43,37.7296,-122.5928,5.8,356.3,30.0,United States of America
43.0,367566960.0,2020-05-29 21:36:41,37.8151,-122.4198,6.8,111.3,30.0,United States of America
43.0,367566960.0,2020-05-29 21:37:43,37.814,-122.418,5.8,142.6,30.0,United States of America
43.0,367566960.0,2020-06-05 16:41:34,37.812,-122.4193,4.2,48.6,30.0,United States of America
43.0,367566960.0,2020-06-05 16:42:36,37.8125,-122.4193,1.9,307.2,30.0,United States of America
43.0,367566960.0,2020-06-05 19:36:28,37.7716,-122.5799,2.8,263.0,30.0,United States of America
43.0,367566960.0,2020-06-05 19:37:30,37.7712,-122.581,3.4,229.1,30.0,United States of America
43.0,367566960.0,2020-06-05 22:18:56,37.7724,-122.6095,3.4,235.4,30.0,United States of America
43.0,367566960.0,2020-06-05 22:20:24,37.7718,-122.6108,2.4,232.8,30.0,United States of America
43.0,367566960.0,2020-06-06 00:37:23,37.6815,-122.5769,3.6,279.9,30.0,United States of America
43.0,367566960.0,2020-06-06 00:38:54,37.6823,-122.5781,3.6,338.9,30.0,United States of America
43.0,367566960.0,2020-06-06 03:32:19,37.765,-122.6091,2.7,152.5,30.0,United States of America
43.0,367566960.0,2020-06-06 03:33:47,37.764,-122.6084,2.3,144.4,30.0,United States of America
43.0,367566960.0,2020-06-06 05:35:33,37.8146,-122.4215,6.5,103.0,30.0,United States of America
43.0,367566960.0,2020-06-06 05:36:36,37.8139,-122.4194,5.7,124.6,30.0,United States of America
43.0,367566960.0,2020-06-13 06:10:51,37.8092,-122.4181,0.0,328.7,30.0,United States of America
44.0,367569490.0,2020-06-19 10:54:13,37.6003,-122.7669,1.1,30.4,30.0,United States of America
44.0,367569490.0,2020-06-19 12:09:18,37.6132,-122.7626,0.4,21.6,30.0,United States of America
44.0,367569490.0,2020-06-19 12:10:48,37.6135,-122.7626,2.5,1.0,30.0,United States of America
44.0,367569490.0,2020-06-19 12:26:50,37.6036,-122.7729,4.2,208.1,30.0,United States of America
45.0,367586620.0,2020-04-04 13:55:57,37.7277,-122.6946,7.6,316.2,30.0,United States of America
45.0,367586620.0,2020-04-04 14:27:57,37.7742,-122.7518,7.3,313.3,30.0,United States of America
45.0,367586620.0,2020-04-04 14:29:27,37.7764,-122.7545,7.6,313.1,30.0,United States of America
45.0,367586620.0,2020-04-11 19:39:14,37.7831,-122.7213,6.7,130.3,30.0,United States of America
45.0,367586620.0,2020-04-11 20:06:45,37.7512,-122.6911,7.8,155.5,30.0,United States of America
46.0,367608670.0,2020-04-28 17:32:16,37.9026,-122.8998,7.0,160.2,30.0,United States of America
46.0,367608670.0,2020-04-28 20:15:44,37.6013,-122.7546,6.9,166.5,30.0,United States of America
46.0,367608670.0,2020-05-11 18:02:50,37.6003,-122.7122,7.9,339.2,30.0,United States of America
46.0,367608670.0,2020-05-11 20:46:50,37.8957,-122.8974,9.1,323.1,30.0,United States of America
46.0,367608670.0,2020-05-11 20:47:53,37.8973,-122.8993,7.2,310.0,30.0,United States of America
46.0,367608670.0,2020-05-18 14:26:12,37.8792,-122.8995,2.5,117.5,30.0,United States of America
46.0,367608670.0,2020-05-19 01:42:56,37.851,-122.6214,4.4,99.8,30.0,United States of America
46.0,367608670.0,2020-05-19 01:44:28,37.8504,-122.6194,4.0,139.6,30.0,United States of America
46.0,367608670.0,2020-05-19 15:17:15,37.8479,-122.6329,4.0,107.2,30.0,United States of America
46.0,367608670.0,2020-05-19 15:18:45,37.8468,-122.632,3.3,194.1,30.0,United States of America
46.0,367608670.0,2020-05-19 18:56:13,37.936,-122.8971,6.6,288.2,30.0,United States of America
46.0,367608670.0,2020-05-19 18:57:14,37.9367,-122.8993,7.7,287.5,30.0,United States of America
46.0,367608670.0,2020-05-20 22:13:04,37.7886,-122.8994,8.5,149.4,30.0,United States of America
46.0,367608670.0,2020-05-20 23:56:01,37.601,-122.7737,7.6,147.3,30.0,United States of America
46.0,367608670.0,2020-06-04 18:31:23,37.6009,-122.5871,7.5,328.2,30.0,United States of America
46.0,367608670.0,2020-06-04 21:43:32,37.9062,-122.895,6.1,310.3,30.0,United States of America
46.0,367608670.0,2020-06-04 21:45:02,37.9081,-122.8979,6.5,307.6,30.0,United States of America
46.0,367608670.0,2020-06-23 05:00:44,37.7282,-122.8995,7.0,323.0,30.0,United States of America
47.0,367611370.0,2020-04-28 08:43:36,37.7476,-122.8982,5.9,145.5,30.0,United States of America
47.0,367611370.0,2020-06-23 04:42:56,37.6018,-122.5447,5.5,187.0,30.0,United States of America
47.0,367611370.0,2020-06-28 07:44:22,37.9355,-122.8983,5.6,119.0,30.0,United States of America
47.0,367611370.0,2020-06-29 12:41:41,37.81,-122.4216,0.0,360.0,30.0,United States of America
47.0,367611370.0,2020-06-29 12:46:37,37.8123,-122.4194,4.2,17.7,30.0,United States of America
47.0,367611370.0,2020-06-29 18:24:36,37.9346,-122.8986,6.5,293.3,30.0,United States of America
48.0,367614770.0,2020-04-28 05:28:25,37.842,-122.8991,6.7,133.1,30.0,United States of America
48.0,367614770.0,2020-06-23 05:35:16,37.6019,-122.5853,5.3,179.9,30.0,United States of America
48.0,367614770.0,2020-06-28 07:35:08,37.9269,-122.8977,6.5,118.0,30.0,United States of America
48.0,367614770.0,2020-06-28 12:48:43,37.8104,-122.4204,2.4,161.9,30.0,United States of America
48.0,367614770.0,2020-06-28 12:50:14,37.8098,-122.4194,2.7,51.1,30.0,United States of America
48.0,367614770.0,2020-06-29 08:34:50,37.9228,-122.8989,6.3,289.6,30.0,United States of America
49.0,367647710.0,2020-05-09 13:49:53,37.6014,-122.7188,7.0,312.0,30.0,United States of America
49.0,367647710.0,2020-05-09 15:15:25,37.655,-122.8964,6.9,279.7,30.0,United States of America
49.0,367647710.0,2020-05-09 15:16:53,37.6554,-122.8997,6.4,279.4,30.0,United States of America
49.0,367647710.0,2020-05-10 00:22:22,37.6,-122.8378,2.6,99.1,30.0,United States of America
49.0,367647710.0,2020-05-24 14:21:39,37.6005,-122.806,6.2,309.3,30.0,United States of America
49.0,367647710.0,2020-05-24 17:15:08,37.7129,-122.8996,6.7,322.7,30.0,United States of America
49.0,367647710.0,2020-05-24 21:58:40,37.8455,-122.8988,7.7,118.9,30.0,United States of America
49.0,367647710.0,2020-05-25 01:06:39,37.6037,-122.5904,7.0,155.1,30.0,United States of America
49.0,367647710.0,2020-05-25 01:08:08,37.6011,-122.589,7.3,156.3,30.0,United States of America
49.0,367647710.0,2020-06-22 16:46:48,37.6496,-122.836,7.2,299.7,30.0,United States of America
50.0,367733020.0,2020-04-21 15:32:32,37.8088,-122.4198,0.0,0.0,30.0,United States of America
50.0,367733020.0,2020-04-22 17:12:48,37.8088,-122.4197,0.0,0.0,30.0,United States of America
50.0,367733020.0,2020-04-22 17:15:49,37.8086,-122.42,1.6,286.6,30.0,United States of America
50.0,367733020.0,2020-04-22 19:19:48,37.9242,-122.3754,1.3,351.4,30.0,United States of America
50.0,367733020.0,2020-04-22 19:22:49,37.9245,-122.3754,0.0,5.0,30.0,United States of America
50.0,367733020.0,2020-04-28 15:29:39,37.923,-122.3737,5.2,112.0,30.0,United States of America
50.0,367733020.0,2020-04-28 15:31:08,37.9218,-122.3713,5.6,129.4,30.0,United States of America
50.0,367733020.0,2020-04-28 16:53:10,37.8101,-122.4198,1.2,155.4,30.0,United States of America
50.0,367733020.0,2020-04-28 16:54:39,37.8097,-122.4193,1.8,57.3,30.0,United States of America
50.0,367733020.0,2020-05-02 14:50:29,37.8118,-122.4201,3.4,80.3,30.0,United States of America
50.0,367733020.0,2020-05-02 14:51:59,37.8124,-122.4206,4.0,268.6,30.0,United States of America
50.0,367733020.0,2020-05-02 16:19:30,37.7377,-122.5664,6.3,213.2,30.0,United States of America
50.0,367733020.0,2020-05-02 16:20:59,37.7353,-122.5682,6.7,206.6,30.0,United States of America
50.0,367733020.0,2020-05-02 17:35:00,37.6029,-122.5827,6.5,176.9,30.0,United States of America
50.0,367733020.0,2020-05-02 17:36:29,37.6002,-122.5821,6.5,168.1,30.0,United States of America
50.0,367733020.0,2020-05-09 21:58:28,37.6007,-122.5808,5.8,344.7,30.0,United States of America
50.0,367733020.0,2020-05-09 23:28:30,37.754,-122.6246,6.2,351.3,30.0,United States of America
50.0,367733020.0,2020-05-09 23:29:58,37.7566,-122.625,7.1,5.8,30.0,United States of America
50.0,367733020.0,2020-05-10 00:28:28,37.7964,-122.5156,5.6,68.4,30.0,United States of America
50.0,367733020.0,2020-05-10 00:29:58,37.7974,-122.5128,5.9,79.6,30.0,United States of America
50.0,367733020.0,2020-05-16 16:35:56,37.816,-122.4687,7.2,278.2,30.0,United States of America
51.0,368068430.0,2020-05-06 18:38:32,37.6044,-122.8971,7.7,119.8,30.0,United States of America
51.0,368068430.0,2020-05-10 13:30:12,37.6069,-122.8968,6.7,292.4,30.0,United States of America
51.0,368068430.0,2020-05-23 19:06:55,37.8569,-122.8981,7.4,140.1,30.0,United States of America
51.0,368068430.0,2020-05-23 22:28:54,37.6013,-122.6529,7.7,144.3,30.0,United States of America
51.0,368068430.0,2020-05-24 13:22:31,37.6007,-122.5454,3.2,23.9,30.0,United States of America
51.0,368068430.0,2020-05-24 22:54:02,37.9271,-122.8969,6.9,294.9,30.0,United States of America
51.0,368068430.0,2020-05-24 22:55:31,37.9283,-122.9,7.6,294.6,30.0,United States of America
51.0,368068430.0,2020-05-30 17:03:13,37.6,-122.6566,8.0,317.3,30.0,United States of America
51.0,368068430.0,2020-05-30 19:28:44,37.8333,-122.8997,8.2,327.2,30.0,United States of America
52.0,368069360.0,2020-05-01 00:26:04,37.7507,-122.8267,7.5,145.1,30.0,United States of America
52.0,368069360.0,2020-05-01 00:34:34,37.7368,-122.8156,7.0,149.3,30.0,United States of America
52.0,368069360.0,2020-05-01 00:36:34,37.7335,-122.8129,6.9,144.0,30.0,United States of America
52.0,368069360.0,2020-05-01 00:52:33,37.7162,-122.7974,5.1,136.1,30.0,United States of America
52.0,368069360.0,2020-05-01 00:54:04,37.7143,-122.7957,6.4,161.7,30.0,United States of America
52.0,368069360.0,2020-05-01 01:32:35,37.6524,-122.7455,7.3,147.0,30.0,United States of America
53.0,368085340.0,2020-04-06 22:36:01,37.6022,-122.7788,7.5,329.8,30.0,United States of America
53.0,368085340.0,2020-04-07 00:14:31,37.7872,-122.8964,7.6,324.9,30.0,United States of America
