trips,mmsi,time,lat,lon,sog,cog,vessel_type,flag
6.0,338181459.0,2020-04-13 16:34:35,37.7066,-122.6291,8.2,167.0,30.0,United States of America
6.0,338181459.0,2020-04-13 16:39:04,37.696,-122.6262,8.1,164.1,30.0,United States of America
6.0,338181459.0,2020-04-13 16:40:34,37.6925,-122.6251,8.5,163.7,30.0,United States of America
6.0,338181459.0,2020-04-13 16:43:34,37.6855,-122.6227,8.5,161.1,30.0,United States of America
6.0,338181459.0,2020-04-13 16:45:03,37.6821,-122.6214,8.1,163.5,30.0,United States of America
6.0,338181459.0,2020-04-13 16:46:33,37.6787,-122.6196,8.8,161.5,30.0,United States of America
6.0,338181459.0,2020-04-13 16:47:35,37.6765,-122.6186,8.0,158.9,30.0,United States of America
6.0,338181459.0,2020-04-13 17:21:03,37.6027,-122.581,8.5,157.7,30.0,United States of America
7.0,338186925.0,2020-04-26 07:59:33,38.8809,-122.5028,45.3,143.4,30.0,United States of America
7.0,338186925.0,2020-06-28 23:28:14,38.7269,-122.4763,44.3,272.0,30.0,United States of America
8.0,338205971.0,2020-04-01 18:47:06,37.8102,-122.4218,0.0,0.0,30.0,United States of America
8.0,338205971.0,2020-05-18 11:26:43,37.8132,-122.4738,6.5,94.6,30.0,United States of America
9.0,338219451.0,2020-04-06 12:56:17,37.9633,-122.7481,8.6,115.1,30.0,United States of America
9.0,338219451.0,2020-04-21 08:10:29,38.5288,-122.8776,11.2,79.0,30.0,United States of America
10.0,338227582.0,2020-06-14 16:02:49,37.6009,-122.8845,2.6,1.2,30.0,United States of America
10.0,338227582.0,2020-06-28 14:36:32,37.6002,-122.5825,11.8,150.9,30.0,United States of America
11.0,338234637.0,2020-04-06 12:41:06,37.9142,-122.3544,0.0,360.0,30.0,United States of America
11.0,338234637.0,2020-04-06 12:57:38,37.9092,-122.3542,2.8,191.7,30.0,United States of America
11.0,338234637.0,2020-04-06 13:00:01,37.9089,-122.359,6.7,268.7,30.0,United States of America
11.0,338234637.0,2020-04-06 13:02:01,37.9055,-122.3621,16.2,199.2,30.0,United States of America
11.0,338234637.0,2020-04-06 13:08:31,37.9072,-122.3975,16.3,280.0,30.0,United States of America
11.0,338234637.0,2020-04-06 13:09:46,37.9053,-122.404,29.2,226.3,30.0,United States of America
11.0,338234637.0,2020-04-06 13:16:04,37.8687,-122.4446,27.6,217.2,30.0,United States of America
11.0,338234637.0,2020-04-06 13:17:09,37.862,-122.4504,26.2,208.8,30.0,United States of America
11.0,338234637.0,2020-04-06 13:18:45,37.852,-122.4556,23.8,199.8,30.0,United States of America
11.0,338234637.0,2020-04-06 13:20:25,37.8428,-122.462,22.6,211.3,30.0,United States of America
11.0,338234637.0,2020-04-06 13:21:35,37.8366,-122.4669,22.9,208.9,30.0,United States of America
11.0,338234637.0,2020-04-06 13:22:40,37.8307,-122.4712,17.9,207.2,30.0,United States of America
11.0,338234637.0,2020-04-06 14:16:52,37.8052,-122.7508,16.5,262.8,30.0,United States of America
11.0,338234637.0,2020-04-06 14:18:10,37.8049,-122.7578,16.0,265.6,30.0,United States of America
11.0,338234637.0,2020-04-06 14:20:38,37.8048,-122.7651,9.3,274.4,30.0,United States of America
11.0,338234637.0,2020-04-06 14:22:09,37.8034,-122.7589,14.7,91.6,30.0,United States of America
11.0,338234637.0,2020-04-06 14:24:09,37.8024,-122.7502,5.5,107.2,30.0,United States of America
11.0,338234637.0,2020-04-06 14:25:25,37.8024,-122.7477,10.6,93.4,30.0,United States of America
11.0,338234637.0,2020-04-06 15:11:31,37.8162,-122.4807,16.9,80.0,30.0,United States of America
11.0,338234637.0,2020-04-06 15:12:46,37.8168,-122.473,22.8,87.6,30.0,United States of America
11.0,338234637.0,2020-04-06 15:13:50,37.8172,-122.4643,23.2,92.3,30.0,United States of America
11.0,338234637.0,2020-04-06 15:15:11,37.817,-122.453,24.5,92.9,30.0,United States of America
11.0,338234637.0,2020-04-06 15:16:16,37.8168,-122.4435,24.7,91.5,30.0,United States of America
11.0,338234637.0,2020-04-06 15:18:11,37.8175,-122.4273,24.4,83.7,30.0,United States of America
11.0,338234637.0,2020-04-06 15:20:11,37.8259,-122.4259,2.2,338.1,30.0,United States of America
11.0,338234637.0,2020-04-06 15:39:15,37.8225,-122.4182,7.5,81.0,30.0,United States of America
11.0,338234637.0,2020-04-06 15:40:28,37.8223,-122.4132,15.7,95.8,30.0,United States of America
11.0,338234637.0,2020-04-06 15:47:28,37.8356,-122.3727,23.1,43.3,30.0,United States of America
11.0,338234637.0,2020-04-06 15:48:30,37.8374,-122.3705,4.2,80.1,30.0,United States of America
11.0,338234637.0,2020-04-06 15:50:15,37.8393,-122.3704,15.8,342.3,30.0,United States of America
11.0,338234637.0,2020-04-06 15:58:34,37.8692,-122.396,15.9,330.7,30.0,United States of America
11.0,338234637.0,2020-04-06 15:59:48,37.874,-122.3986,15.8,6.3,30.0,United States of America
11.0,338234637.0,2020-04-06 16:00:04,37.8752,-122.3984,15.7,2.1,30.0,United States of America
11.0,338234637.0,2020-04-06 16:01:17,37.8805,-122.3984,16.0,357.9,30.0,United States of America
11.0,338234637.0,2020-04-06 16:02:34,37.8862,-122.3987,15.6,359.3,30.0,United States of America
11.0,338234637.0,2020-04-06 16:03:48,37.8916,-122.3989,16.0,359.4,30.0,United States of America
11.0,338234637.0,2020-04-06 16:05:17,37.898,-122.3992,15.1,0.4,30.0,United States of America
11.0,338234637.0,2020-04-06 16:06:33,37.9036,-122.3996,15.8,5.7,30.0,United States of America
11.0,338234637.0,2020-04-06 16:10:32,37.9041,-122.3794,16.1,96.7,30.0,United States of America
11.0,338234637.0,2020-04-06 16:12:17,37.903,-122.3681,18.8,89.3,30.0,United States of America
11.0,338234637.0,2020-04-06 16:13:32,37.906,-122.3621,18.1,17.2,30.0,United States of America
11.0,338234637.0,2020-04-06 16:15:17,37.9087,-122.3567,7.0,93.1,30.0,United States of America
11.0,338234637.0,2020-04-06 16:16:32,37.9096,-122.3542,6.9,7.3,30.0,United States of America
11.0,338234637.0,2020-04-06 16:17:49,37.9121,-122.354,5.8,4.2,30.0,United States of America
11.0,338234637.0,2020-04-06 16:19:00,37.9137,-122.3538,3.2,1.9,30.0,United States of America
11.0,338234637.0,2020-06-11 17:50:54,37.834,-122.3752,1.2,76.0,30.0,United States of America
11.0,338234637.0,2020-06-11 17:51:55,37.8347,-122.3753,9.7,319.9,30.0,United States of America
11.0,338234637.0,2020-06-11 18:00:10,37.8751,-122.3882,19.1,345.5,30.0,United States of America
11.0,338234637.0,2020-06-11 18:01:22,37.8813,-122.3902,17.3,346.2,30.0,United States of America
11.0,338234637.0,2020-06-11 18:05:53,37.9028,-122.3949,18.6,31.2,30.0,United States of America
11.0,338234637.0,2020-06-11 18:06:54,37.9056,-122.3894,19.6,90.6,30.0,United States of America
11.0,338234637.0,2020-06-11 18:08:10,37.9049,-122.3806,19.8,95.9,30.0,United States of America
11.0,338234637.0,2020-06-11 18:09:24,37.9039,-122.3721,20.0,104.6,30.0,United States of America
11.0,338234637.0,2020-06-11 18:10:37,37.9039,-122.3636,20.2,53.0,30.0,United States of America
11.0,338234637.0,2020-06-11 18:11:53,37.9087,-122.3596,8.7,86.5,30.0,United States of America
11.0,338234637.0,2020-06-11 18:13:08,37.9088,-122.3558,8.7,82.8,30.0,United States of America
11.0,338234637.0,2020-06-11 18:14:24,37.911,-122.3539,9.2,2.5,30.0,United States of America
11.0,338234637.0,2020-06-11 18:37:16,37.9148,-122.355,0.0,360.0,30.0,United States of America
12.0,338312677.0,2020-05-16 18:57:36,37.8465,-122.6555,9.2,290.4,30.0,United States of America
12.0,338312677.0,2020-05-16 19:12:39,37.8571,-122.7005,9.2,283.6,30.0,United States of America
12.0,338312677.0,2020-05-16 19:15:36,37.8595,-122.7092,8.8,290.9,30.0,United States of America
12.0,338312677.0,2020-05-16 19:48:37,37.8926,-122.7956,8.6,299.4,30.0,United States of America
13.0,338314868.0,2020-04-16 21:50:58,37.87,-122.4992,0.0,360.0,30.0,United States of America
13.0,338314868.0,2020-06-30 21:13:52,38.4074,-122.7512,0.0,360.0,30.0,United States of America
14.0,338322655.0,2020-06-22 19:09:30,37.6012,-122.6857,7.7,309.5,30.0,United States of America
14.0,338322655.0,2020-06-22 19:29:01,37.6132,-122.7246,6.4,245.2,30.0,United States of America
15.0,338691000.0,2020-06-10 15:39:28,37.865,-122.4936,0.0,70.3,30.0,United States of America
15.0,338691000.0,2020-06-14 19:52:42,37.8653,-122.4933,0.0,238.5,30.0,United States of America
16.0,366813420.0,2020-04-23 23:16:27,37.9239,-122.3742,0.1,360.0,30.0,United States of America
16.0,366813420.0,2020-06-28 18:26:58,37.9974,-122.8982,5.5,306.6,30.0,United States of America
17.0,366853960.0,2020-04-23 08:55:07,37.8766,-122.8978,9.7,119.7,30.0,United States of America
17.0,366853960.0,2020-04-23 11:33:04,37.6048,-122.5579,9.2,178.1,30.0,United States of America
18.0,366926350.0,2020-04-23 17:43:26,37.8091,-122.4189,0.0,258.9,30.0,United States of America
18.0,366926350.0,2020-05-14 19:22:25,37.8091,-122.4188,0.1,281.9,30.0,United States of America
18.0,366926350.0,2020-05-14 19:25:25,37.8091,-122.4189,0.6,62.9,30.0,United States of America
18.0,366926350.0,2020-05-14 19:27:20,37.8096,-122.4193,3.0,315.9,30.0,United States of America
18.0,366926350.0,2020-05-14 19:28:21,37.8101,-122.4199,2.7,319.3,30.0,United States of America
18.0,366926350.0,2020-05-14 19:29:53,37.8116,-122.4208,4.3,42.5,30.0,United States of America
18.0,366926350.0,2020-05-14 19:31:20,37.8128,-122.4196,6.1,325.6,30.0,United States of America
18.0,366926350.0,2020-05-14 19:32:51,37.8133,-122.4232,7.5,254.7,30.0,United States of America
18.0,366926350.0,2020-05-14 19:33:52,37.813,-122.4259,7.9,284.5,30.0,United States of America
18.0,366926350.0,2020-05-14 19:35:20,37.8144,-122.4295,7.8,283.5,30.0,United States of America
18.0,366926350.0,2020-05-14 19:36:21,37.8142,-122.4323,7.9,253.2,30.0,United States of America
18.0,366926350.0,2020-05-14 19:37:50,37.814,-122.4364,8.3,272.8,30.0,United States of America
18.0,366926350.0,2020-05-14 19:44:25,37.8141,-122.4552,8.1,273.4,30.0,United States of America
18.0,366926350.0,2020-05-14 19:45:50,37.8142,-122.4593,8.2,271.7,30.0,United States of America
18.0,366926350.0,2020-05-14 19:46:51,37.8143,-122.4621,7.9,272.1,30.0,United States of America
18.0,366926350.0,2020-05-14 19:48:21,37.8141,-122.4664,8.2,262.9,30.0,United States of America
18.0,366926350.0,2020-05-14 19:49:51,37.8134,-122.4705,8.0,258.5,30.0,United States of America
18.0,366926350.0,2020-05-14 19:50:52,37.8131,-122.4733,7.9,263.4,30.0,United States of America
18.0,366926350.0,2020-05-14 19:53:51,37.8115,-122.4811,8.3,241.8,30.0,United States of America
18.0,366926350.0,2020-05-14 19:54:52,37.8103,-122.4836,8.7,242.5,30.0,United States of America
18.0,366926350.0,2020-05-14 19:56:21,37.8089,-122.4872,7.5,258.4,30.0,United States of America
18.0,366926350.0,2020-05-14 19:57:51,37.8074,-122.4909,8.8,233.2,30.0,United States of America
18.0,366926350.0,2020-05-14 20:06:21,37.7978,-122.514,9.1,235.9,30.0,United States of America
18.0,366926350.0,2020-05-14 20:07:50,37.7962,-122.5182,9.1,249.7,30.0,United States of America
18.0,366926350.0,2020-05-14 20:10:21,37.7942,-122.5251,8.6,248.2,30.0,United States of America
18.0,366926350.0,2020-05-14 20:11:24,37.7934,-122.5281,8.5,250.2,30.0,United States of America
18.0,366926350.0,2020-05-14 20:12:50,37.792,-122.5319,8.9,246.4,30.0,United States of America
18.0,366926350.0,2020-05-14 20:15:21,37.7898,-122.5384,8.1,258.2,30.0,United States of America
18.0,366926350.0,2020-05-14 20:17:20,37.7882,-122.5438,7.2,240.0,30.0,United States of America
18.0,366926350.0,2020-05-14 20:18:21,37.7869,-122.5461,8.7,244.9,30.0,United States of America
18.0,366926350.0,2020-05-14 20:19:53,37.7851,-122.5497,8.4,236.7,30.0,United States of America
18.0,366926350.0,2020-05-14 20:23:52,37.7812,-122.5602,8.0,239.7,30.0,United States of America
18.0,366926350.0,2020-05-14 20:25:22,37.7795,-122.5639,9.0,231.9,30.0,United States of America
18.0,366926350.0,2020-05-14 20:26:51,37.7774,-122.5672,8.7,233.1,30.0,United States of America
18.0,366926350.0,2020-05-14 20:28:22,37.7751,-122.5702,7.2,202.5,30.0,United States of America
18.0,366926350.0,2020-05-14 20:29:51,37.7723,-122.5709,6.8,177.5,30.0,United States of America
18.0,366926350.0,2020-05-14 20:30:52,37.771,-122.5714,3.7,205.1,30.0,United States of America
18.0,366926350.0,2020-05-14 20:33:52,37.7692,-122.573,2.1,207.6,30.0,United States of America
18.0,366926350.0,2020-05-14 20:35:20,37.7684,-122.5738,2.7,212.8,30.0,United States of America
18.0,366926350.0,2020-05-14 20:36:50,37.7676,-122.5744,1.8,223.0,30.0,United States of America
18.0,366926350.0,2020-05-14 20:37:51,37.7671,-122.5749,1.7,220.8,30.0,United States of America
18.0,366926350.0,2020-05-14 20:38:53,37.7666,-122.5751,1.5,168.0,30.0,United States of America
18.0,366926350.0,2020-05-14 20:41:51,37.7663,-122.5744,1.5,132.1,30.0,United States of America
18.0,366926350.0,2020-05-14 20:45:20,37.7657,-122.5734,1.7,83.7,30.0,United States of America
18.0,366926350.0,2020-05-14 20:47:16,37.7656,-122.573,0.3,88.9,30.0,United States of America
18.0,366926350.0,2020-05-14 20:48:45,37.7657,-122.5727,0.8,104.5,30.0,United States of America
18.0,366926350.0,2020-05-14 20:49:46,37.7654,-122.5723,1.9,149.9,30.0,United States of America
19.0,367008570.0,2020-06-03 13:23:27,37.6015,-122.5762,6.0,345.9,30.0,United States of America
19.0,367008570.0,2020-06-23 05:07:23,37.6,-122.8054,7.5,134.5,30.0,United States of America
20.0,367103580.0,2020-06-19 02:08:28,37.6907,-122.7693,7.3,31.6,30.0,United States of America
20.0,367103580.0,2020-06-19 21:00:59,37.6006,-122.7524,2.6,213.7,30.0,United States of America
21.0,367108530.0,2020-06-26 22:46:38,37.6015,-122.7555,7.6,336.3,30.0,United States of America
21.0,367108530.0,2020-06-29 23:36:40,37.9931,-122.8984,7.3,291.5,30.0,United States of America
22.0,367109680.0,2020-05-29 12:38:36,37.7017,-122.8996,8.2,168.4,30.0,United States of America
22.0,367109680.0,2020-05-29 13:22:06,37.6033,-122.8769,8.4,178.4,30.0,United States of America
23.0,367118570.0,2020-04-04 14:54:12,37.8084,-122.4166,0.0,360.0,30.0,United States of America
23.0,367118570.0,2020-06-27 20:21:38,37.8084,-122.4166,0.2,24.8,30.0,United States of America
24.0,367119980.0,2020-05-01 02:27:14,37.8975,-122.8975,9.6,126.9,30.0,United States of America
24.0,367119980.0,2020-05-14 00:33:56,37.8988,-122.8992,9.1,303.9,30.0,United States of America
25.0,367157880.0,2020-04-26 21:03:11,37.6016,-122.5807,6.5,8.9,30.0,United States of America
25.0,367157880.0,2020-06-18 22:24:29,37.6002,-122.8954,3.9,161.7,30.0,United States of America
26.0,367311660.0,2020-05-05 18:39:28,38.2431,-122.6462,0.0,360.0,30.0,United States of America
26.0,367311660.0,2020-05-05 20:08:29,38.2431,-122.6462,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:03:40,37.8672,-122.3135,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:06:42,37.8672,-122.3134,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:09:39,37.8672,-122.3135,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:15:40,37.8672,-122.3134,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:18:40,37.8672,-122.3135,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:21:39,37.8672,-122.3134,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:24:40,37.8672,-122.3135,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:42:39,37.8672,-122.3135,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:45:40,37.8672,-122.3134,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:48:39,37.8672,-122.3134,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:51:41,37.8672,-122.3135,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:54:39,37.8672,-122.3134,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-01 00:57:39,37.8672,-122.3135,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-20 13:17:30,37.8672,-122.3135,0.0,360.0,30.0,United States of America
27.0,367345160.0,2020-04-20 13:20:33,37.8672,-122.3135,0.1,255.3,30.0,United States of America
27.0,367345160.0,2020-04-20 13:22:30,37.8674,-122.3138,3.3,321.0,30.0,United States of America
27.0,367345160.0,2020-04-20 13:23:58,37.8671,-122.3159,4.5,258.9,30.0,United States of America
27.0,367345160.0,2020-04-20 13:24:59,37.8667,-122.3177,5.2,249.0,30.0,United States of America
27.0,367345160.0,2020-04-20 13:26:29,37.8648,-122.3186,5.4,196.6,30.0,United States of America
27.0,367345160.0,2020-04-20 13:27:30,37.864,-122.3201,5.3,239.2,30.0,United States of America
27.0,367345160.0,2020-04-20 13:28:59,37.863,-122.3226,5.3,249.4,30.0,United States of America
27.0,367345160.0,2020-04-20 13:30:28,37.862,-122.3254,6.2,246.2,30.0,United States of America
27.0,367345160.0,2020-04-20 13:31:58,37.8609,-122.3283,6.0,245.9,30.0,United States of America
27.0,367345160.0,2020-04-20 13:33:30,37.8597,-122.3314,6.9,248.2,30.0,United States of America
27.0,367345160.0,2020-04-20 13:34:59,37.8586,-122.3347,6.7,252.2,30.0,United States of America
27.0,367345160.0,2020-04-20 13:36:29,37.8577,-122.3381,6.9,248.8,30.0,United States of America
27.0,367345160.0,2020-04-20 13:37:30,37.857,-122.3404,6.8,250.2,30.0,United States of America
27.0,367345160.0,2020-04-20 13:38:58,37.856,-122.3437,6.7,251.0,30.0,United States of America
27.0,367345160.0,2020-04-20 13:39:59,37.8554,-122.3459,6.9,249.2,30.0,United States of America
27.0,367345160.0,2020-04-20 13:41:28,37.8544,-122.3493,6.8,248.4,30.0,United States of America
27.0,367345160.0,2020-04-20 13:42:59,37.8534,-122.3526,6.8,250.6,30.0,United States of America
27.0,367345160.0,2020-04-20 13:44:58,37.8521,-122.357,6.7,249.2,30.0,United States of America
27.0,367345160.0,2020-04-20 13:45:59,37.8514,-122.3592,6.6,247.6,30.0,United States of America
27.0,367345160.0,2020-04-20 13:47:30,37.8503,-122.3624,6.7,247.1,30.0,United States of America
27.0,367345160.0,2020-04-20 13:48:58,37.8491,-122.3656,6.6,245.3,30.0,United States of America
27.0,367345160.0,2020-04-20 13:49:59,37.8484,-122.3678,6.7,245.6,30.0,United States of America
27.0,367345160.0,2020-04-20 13:51:30,37.8472,-122.371,6.7,246.5,30.0,United States of America
27.0,367345160.0,2020-04-20 13:52:31,37.8465,-122.3733,6.9,250.0,30.0,United States of America
27.0,367345160.0,2020-04-20 13:53:59,37.8456,-122.3766,6.9,249.5,30.0,United States of America
27.0,367345160.0,2020-04-20 13:55:30,37.8446,-122.3799,6.4,247.6,30.0,United States of America
27.0,367345160.0,2020-04-20 13:57:59,37.8431,-122.385,6.2,247.6,30.0,United States of America
27.0,367345160.0,2020-04-20 13:59:29,37.842,-122.388,6.4,245.7,30.0,United States of America
27.0,367345160.0,2020-04-20 14:00:30,37.8413,-122.39,6.6,242.0,30.0,United States of America
27.0,367345160.0,2020-04-20 14:01:58,37.8401,-122.3931,6.7,244.2,30.0,United States of America
27.0,367345160.0,2020-04-20 14:02:59,37.8391,-122.3952,6.9,238.1,30.0,United States of America
27.0,367345160.0,2020-04-20 14:04:29,37.8376,-122.3983,7.0,239.7,30.0,United States of America
27.0,367345160.0,2020-04-20 14:05:58,37.8361,-122.4015,7.1,240.1,30.0,United States of America
27.0,367345160.0,2020-04-20 14:07:29,37.8347,-122.4048,7.3,244.7,30.0,United States of America
27.0,367345160.0,2020-04-20 14:08:58,37.8334,-122.4082,7.1,248.6,30.0,United States of America
27.0,367345160.0,2020-04-20 14:09:59,37.8326,-122.4106,7.2,247.6,30.0,United States of America
27.0,367345160.0,2020-04-20 14:11:00,37.8319,-122.413,7.2,249.7,30.0,United States of America
27.0,367345160.0,2020-04-20 14:12:28,37.8311,-122.4166,7.0,270.5,30.0,United States of America
27.0,367345160.0,2020-04-20 14:13:29,37.8311,-122.4191,7.1,269.9,30.0,United States of America
27.0,367345160.0,2020-04-20 14:15:00,37.8312,-122.4229,7.0,274.2,30.0,United States of America
27.0,367345160.0,2020-04-20 14:16:01,37.8311,-122.4254,6.9,263.9,30.0,United States of America
27.0,367345160.0,2020-04-20 14:17:29,37.8306,-122.4288,6.3,243.2,30.0,United States of America
27.0,367345160.0,2020-04-20 14:18:59,37.8295,-122.432,6.4,253.6,30.0,United States of America
27.0,367345160.0,2020-04-20 14:21:02,37.8278,-122.436,6.4,243.4,30.0,United States of America
27.0,367345160.0,2020-04-20 14:22:28,37.8266,-122.4389,6.3,240.4,30.0,United States of America
27.0,367345160.0,2020-04-20 14:23:59,37.8253,-122.4419,6.6,241.1,30.0,United States of America
27.0,367345160.0,2020-04-20 14:25:28,37.8241,-122.4448,6.3,239.7,30.0,United States of America
27.0,367345160.0,2020-04-20 14:27:59,37.822,-122.4498,6.4,237.6,30.0,United States of America
27.0,367345160.0,2020-04-20 14:29:31,37.8207,-122.4529,6.7,241.5,30.0,United States of America
27.0,367345160.0,2020-04-20 14:30:59,37.8193,-122.4558,6.8,237.3,30.0,United States of America
27.0,367345160.0,2020-04-20 14:32:01,37.8184,-122.4579,6.5,236.4,30.0,United States of America
27.0,367345160.0,2020-04-20 14:33:59,37.8165,-122.4618,6.6,241.2,30.0,United States of America
27.0,367345160.0,2020-04-20 14:35:59,37.8148,-122.4657,6.5,245.0,30.0,United States of America
27.0,367345160.0,2020-04-20 14:37:28,37.8137,-122.4689,6.9,250.6,30.0,United States of America
27.0,367345160.0,2020-04-20 14:39:29,37.8126,-122.4737,7.2,258.0,30.0,United States of America
27.0,367345160.0,2020-04-20 14:41:29,37.8123,-122.4786,6.9,285.4,30.0,United States of America
27.0,367345160.0,2020-04-20 14:43:29,37.8122,-122.4827,5.6,257.3,30.0,United States of America
27.0,367345160.0,2020-04-20 14:44:30,37.8117,-122.4846,5.5,247.7,30.0,United States of America
27.0,367345160.0,2020-04-20 14:46:00,37.8108,-122.4875,6.2,249.9,30.0,United States of America
27.0,367345160.0,2020-04-20 14:47:29,37.8096,-122.4906,6.6,239.5,30.0,United States of America
27.0,367345160.0,2020-04-20 14:49:01,37.8082,-122.4938,7.1,236.2,30.0,United States of America
27.0,367345160.0,2020-04-20 14:50:58,37.8063,-122.4978,6.7,238.6,30.0,United States of America
27.0,367345160.0,2020-04-20 14:52:29,37.8049,-122.5008,6.5,243.1,30.0,United States of America
27.0,367345160.0,2020-04-20 14:53:58,37.8036,-122.5038,5.8,238.1,30.0,United States of America
27.0,367345160.0,2020-04-20 14:55:59,37.8017,-122.507,5.2,227.0,30.0,United States of America
27.0,367345160.0,2020-04-20 14:57:59,37.7997,-122.5099,5.6,220.1,30.0,United States of America
27.0,367345160.0,2020-04-20 14:59:59,37.7974,-122.5127,5.5,226.1,30.0,United States of America
27.0,367345160.0,2020-04-20 15:00:28,37.7969,-122.5134,5.2,224.3,30.0,United States of America
27.0,367345160.0,2020-04-20 15:01:58,37.7952,-122.5154,5.4,228.1,30.0,United States of America
27.0,367345160.0,2020-04-20 15:02:59,37.7941,-122.5168,5.8,227.7,30.0,United States of America
27.0,367345160.0,2020-04-20 15:04:00,37.793,-122.5181,5.7,223.9,30.0,United States of America
27.0,367345160.0,2020-04-20 15:05:28,37.7913,-122.5201,5.6,226.2,30.0,United States of America
27.0,367345160.0,2020-04-20 15:06:29,37.7902,-122.5214,5.6,214.3,30.0,United States of America
27.0,367345160.0,2020-04-20 15:08:00,37.7884,-122.5236,5.9,223.9,30.0,United States of America
27.0,367345160.0,2020-04-20 15:09:28,37.7867,-122.5256,6.0,224.4,30.0,United States of America
27.0,367345160.0,2020-04-20 15:10:32,37.7854,-122.5272,6.1,219.9,30.0,United States of America
27.0,367345160.0,2020-04-20 15:12:02,37.7832,-122.529,6.2,212.1,30.0,United States of America
